"asv","Genus","transform_a","transform_b","importance_a","importance_b","diff","abs_diff","comparison","pair","rank"
"4908860ec5698faf7d674e649045fca3","Bursaria","clr_1","clr_0.1",0.233061039003671,0.228642798945285,0.00441824005838612,0.00441824005838612,"pc = 1 − pc = 0.1","clr_1_clr_0.1",1
"16b4cdc34a6e7058c9f5300872db9ee6","Ploimida","clr_1","clr_0.1",0.162795029541918,0.141502665174477,0.0212923643674403,0.0212923643674403,"pc = 1 − pc = 0.1","clr_1_clr_0.1",2
"06cd53a450c53873d575d2eaa59a9b68","Flosculariacea","clr_1","clr_0.1",0.121116541236142,0.122116627261211,-0.00100008602506967,0.00100008602506967,"pc = 1 − pc = 0.1","clr_1_clr_0.1",3
"d71ad38ffb20ceeadb129ca764b8dd68","Flosculariacea","clr_1","clr_0.1",0.0597214012412631,0.0380814207591954,0.0216399804820677,0.0216399804820677,"pc = 1 − pc = 0.1","clr_1_clr_0.1",4
"4ee497cac87ad5a34b4b2413cf63e127","Flosculariacea","clr_1","clr_0.1",0.0527008588882393,0.0410728112159709,0.0116280476722684,0.0116280476722684,"pc = 1 − pc = 0.1","clr_1_clr_0.1",5
"1855ed4ffbfc852ec5697f092cf1b9a9","Chaetosphaeridium","clr_1","clr_0.1",0.0484542110564911,0.0475706294856186,0.000883581570872517,0.000883581570872517,"pc = 1 − pc = 0.1","clr_1_clr_0.1",6
"97297518574a421782aaa957d916d231","Cyrtolophosis","clr_1","clr_0.1",0.0402398241501996,0.101574698843587,-0.0613348746933874,0.0613348746933874,"pc = 1 − pc = 0.1","clr_1_clr_0.1",7
"5c27a470a0be8e3c56f41cad35c5cb83","Leptophrys","clr_1","clr_0.1",0.0366581461659439,0.0418341913667589,-0.00517604520081501,0.00517604520081501,"pc = 1 − pc = 0.1","clr_1_clr_0.1",8
"1a9803628905c37499e7d015e31aeacf","Hazenia","clr_1","clr_0.1",0.0329553897464661,0.0302869416771194,0.00266844806934665,0.00266844806934665,"pc = 1 − pc = 0.1","clr_1_clr_0.1",9
"a6a60310ff83cecbbb62160fed312064","Monosiga","clr_1","clr_0.1",0.0220416878347091,0.020844036795113,0.00119765103959608,0.00119765103959608,"pc = 1 − pc = 0.1","clr_1_clr_0.1",10
"6ef916712714691608f37f2d7128eb0a","Chaetosphaeridium","clr_1","clr_0.1",0.0210142579877984,0.0200163031916894,0.000997954796109014,0.000997954796109014,"pc = 1 − pc = 0.1","clr_1_clr_0.1",11
"f16639c62010edf240f2c9bd5e22608a","Stenostomidae","clr_1","clr_0.1",0.0205067407080836,0.0260767111315017,-0.00556997042341812,0.00556997042341812,"pc = 1 − pc = 0.1","clr_1_clr_0.1",12
"adfba70b2d5b4fae8c610871dacd29ba","MAST-12C Family","clr_1","clr_0.1",0.019450990180874,0.0196960804685441,-0.000245090287670099,0.000245090287670099,"pc = 1 − pc = 0.1","clr_1_clr_0.1",13
"43aa938254ed923d5643f93e8412cf97","Novel_Clade_10 Family","clr_1","clr_0.1",0.0179468454129221,0.0164076587874974,0.00153918662542465,0.00153918662542465,"pc = 1 − pc = 0.1","clr_1_clr_0.1",14
"fae1597729038425c51240c8b2dc4c2c","Oedogonium","clr_1","clr_0.1",0.0172778191335617,0.0191157063452902,-0.00183788721172851,0.00183788721172851,"pc = 1 − pc = 0.1","clr_1_clr_0.1",15
"064c293b111aadbdb84ffdb82867051e","Stenostomidae","clr_1","clr_0.1",0.015755180260613,0.0156962005603328,5.89797002801887e-05,5.89797002801887e-05,"pc = 1 − pc = 0.1","clr_1_clr_0.1",16
"4d3f6807d123f7d12a47eec541e018e1","Carchesium","clr_1","clr_0.1",0.011529129452602,0.0129222928708758,-0.00139316341827384,0.00139316341827384,"pc = 1 − pc = 0.1","clr_1_clr_0.1",17
"13cd1629a9708b81f8afa2e29e59d098","Ochromonas","clr_1","clr_0.1",0.0110718007583371,0.00951512657911359,0.00155667417922356,0.00155667417922356,"pc = 1 − pc = 0.1","clr_1_clr_0.1",18
"4bb3924a5ab6ca67ef1a2c68acd8df01","Ophrydium","clr_1","clr_0.1",0.00961667009244783,0.00604696659620794,0.00356970349623989,0.00356970349623989,"pc = 1 − pc = 0.1","clr_1_clr_0.1",19
"ae7e3ce934f967f0c503d1d80a43c6cf","Stenostomidae","clr_1","clr_0.1",0.00679920669104556,0.00594189834958,0.000857308341465561,0.000857308341465561,"pc = 1 − pc = 0.1","clr_1_clr_0.1",20
"2a411987523404171958672cef2dcad6","Salpingoeca","clr_1","clr_0.1",0.00608304778272036,0.00575853760796117,0.000324510174759192,0.000324510174759192,"pc = 1 − pc = 0.1","clr_1_clr_0.1",21
"ec37e07df56fb8e6488ebc470ca4d22d","Mallomonas","clr_1","clr_0.1",0.00492954029869612,0.00716767783099725,-0.00223813753230114,0.00223813753230114,"pc = 1 − pc = 0.1","clr_1_clr_0.1",22
"6a04b6c09986146eaa90c89bd5748bca","Pyxidicula_operculata","clr_1","clr_0.1",0.00459871006776763,0.00330301592451865,0.00129569414324898,0.00129569414324898,"pc = 1 − pc = 0.1","clr_1_clr_0.1",23
"8e43b89e290b654cb1d49e9655f1ba1c","Ophryoglena","clr_1","clr_0.1",0.00398108050729438,0.00455085340967326,-0.000569772902378879,0.000569772902378879,"pc = 1 − pc = 0.1","clr_1_clr_0.1",24
"3ee2645e9007b0ef6ea0dac57f334c3a","Phascolodon","clr_1","clr_0.1",0.00227374670196149,0.00117993787418715,0.00109380882777434,0.00109380882777434,"pc = 1 − pc = 0.1","clr_1_clr_0.1",25
"e78ff40e770af782b4e28a6d60f2f5ae","Ochromonas","clr_1","clr_0.1",0.00117607207592557,0.000417543732347537,0.000758528343578031,0.000758528343578031,"pc = 1 − pc = 0.1","clr_1_clr_0.1",26
"0a5061a4f206b4bd4e1fce962ab5172c","Chrysosphaera","clr_1","clr_0.1",0.000720933198593353,0.000391625667913631,0.000329307530679722,0.000329307530679722,"pc = 1 − pc = 0.1","clr_1_clr_0.1",27
"c79f931aeef23008a5d9846959c8fdc7","Rigifila_ramosa","clr_1","clr_0.1",0.000656939268731768,0.000340041182559225,0.000316898086172543,0.000316898086172543,"pc = 1 − pc = 0.1","clr_1_clr_0.1",28
"c9c4eab34f2111bc4a60f37f38bca489","LKM11","clr_1","clr_0.1",0.000571578775886496,0.000960399436381037,-0.00038882066049454,0.00038882066049454,"pc = 1 − pc = 0.1","clr_1_clr_0.1",29
"ec7621351f586f1a674cb5a261c892e8","Arcella","clr_1","clr_0.1",0.000567565518242558,0.000493869541778864,7.36959764636931e-05,7.36959764636931e-05,"pc = 1 − pc = 0.1","clr_1_clr_0.1",30
"09f784d7d69d1b3ec2face242d961842","Ochromonas","clr_1","clr_0.1",0.000167741168659543,9.11628056339919e-05,7.65783630255516e-05,7.65783630255516e-05,"pc = 1 − pc = 0.1","clr_1_clr_0.1",31
