"asv","Genus","clr_1","clr_0.5","clr_0.1","n_transforms","transforms"
"6759139b37207cfdbf34dc1b5a6d3661","Cryptodifflugia",2.12327220352171e-05,2.12327220352171e-05,-0.000118178251472056,2,"clr_1;clr_0.5"
"61d024603eab711d331509a6946899f8","Flosculariacea",0.000640242296313118,0.000162798395948494,-0.000366029208760712,2,"clr_1;clr_0.5"
"172ad96cc3824e9122950df936f81147","Freshwater_Ichthyosporeans_2",8.63869746301088e-05,4.13270160662987e-05,-0.00110239780488816,2,"clr_1;clr_0.5"
"76373cf22e3637175339191c784fcc1e","Haplotaxida",0.00134174592629389,0.00125317951648485,-0.000456174601320088,2,"clr_1;clr_0.5"
"3f96e0217fce31a5fb9dfeae923debca","uncultured_centroheliozoan",-6.46386457309511e-05,0.000137793052786397,8.82570740087446e-05,2,"clr_0.5;clr_0.1"
"df84bb8d75bbbaef18fafb6d7528efda","uncultured_stramenopile",-0.000226690800515242,0.000850687567361221,0.000891447482676252,2,"clr_0.5;clr_0.1"
