"asv","Genus","clr_1","clr_0.5","clr_0.1","rclr","rclr_optspace","pa","n_transforms","transforms"
"76363618e6a55a0556fa9cdda32b9519","Ellin6067",0.000218944648937017,0.000218944648937017,0.00107896707523994,0.00102912391956551,-0.000154424699202454,NA,4,"clr_1;clr_0.5;clr_0.1;rclr"
"4101b9eb70afe9a3ed1fb4c9eeaa28c6","Fimbriiglobus",0.000196466493625468,0.000225754950015105,-5.87725879206007e-05,0.00347258957739915,0.000191945541216538,NA,4,"clr_1;clr_0.5;rclr;rclr_optspace"
"6fa14f70b44f6de870d45c0e905c45fe","Fimbriiglobus",0.00410484332675136,0.0046331446775699,0.00265780064491505,NA,-1.35823659073941e-06,0.00453694902152751,4,"clr_1;clr_0.5;clr_0.1;pa"
"b44b7ef824cadcd24ea6fea45051a73e","Fimbriimonadaceae Family",0.0038511736529841,0.00400284872407077,0.00377934859885805,0.000199731325697697,-1.31601756393514e-05,NA,4,"clr_1;clr_0.5;clr_0.1;rclr"
"bd9fb85fbc617c063ef39df89e371752","Fimbriimonadaceae Family",9.07468437850621e-05,0.000112509601387079,0.00104535758005787,-0.000270467374912956,0.00108768780646996,-0.000242549842490185,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"af8f08828162de70db80a123f4d379ec","Gammaproteobacteria Class",0.000139670402783896,0.000143434038456698,0.000254407726925022,-0.000138425007130614,-0.000481695053247472,0.000283267480623028,4,"clr_1;clr_0.5;clr_0.1;pa"
"7ef48551cce7e0d840508208665333f5","Gemmatimonadaceae Family",0.000265285664894085,0.000319187589304588,0.000319187589304588,0.000242059986688876,-4.95350204789217e-06,-0.000106090404271473,4,"clr_1;clr_0.5;clr_0.1;rclr"
"15186d19694f00776956343942b4f186","Gloeobacter",0.00353011482111822,0.00184514552004431,0.00167024424556226,NA,0.00431370161362616,0,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"7334cc4e674b5e9d56db1a9081437f8f","Hyphomicrobium",0.00136501302293066,0.001514380467612,0.00209844572600643,0,-0.000162713018433689,1.33605984267983e-05,4,"clr_1;clr_0.5;clr_0.1;pa"
"b05e5fdce9d1c40bb22414c1431ea80a","Hyphomicrobium",7.58149287923556e-05,3.58763001740468e-05,2.92978952099333e-05,-0.000913291880580814,0.000148516168973425,-0.000202023405904263,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"faa16231957f87bae62c66f794a67376","Hyphomicrobium",2.15948807439177e-05,7.16832611870307e-05,9.2842177589824e-05,0.000577601324538059,-0.000387978958702702,-0.00103921486896863,4,"clr_1;clr_0.5;clr_0.1;rclr"
"c91235968ea14ce60ae7e2fa8b3aadb4","Latescibacterota Phylum",0.00283768980735856,0.00283768980735856,0.00333557894475678,0,2.97413413682958e-05,-0.000221281231610133,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"a61ee78f47a62b26743ab3e11ceccc41","Legionella",0.000780117798628569,0.000724493065454326,0.00115918569874968,0,0.000255459419063522,-0.000251115093527863,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"e193fca37f6107aebe91cc968fdcec83","Legionella",8.17253062361445e-06,8.17253062361445e-06,8.17253062361445e-06,0,-0.000439691287937926,0.000195481336647914,4,"clr_1;clr_0.5;clr_0.1;pa"
"c4e72b68a0138eb7ed4ec9390f496838","Luteolibacter",0.00240332882658279,0.00254314305580721,0.00271625193461531,0.000496084148625244,-0.000273233936057527,0,4,"clr_1;clr_0.5;clr_0.1;rclr"
"ab6b7b90747341ce39f82d0a22a1d37d","Methylobacterium",0.00117198709768318,0.00117198709768318,0.00222729859574481,-2.23897430849509e-05,0.000303930567588858,-0.00127902258129261,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"4066bd673ae4accaad3d8a94bcdb2d24","Microcystaceae Family",0.000115662039479386,0.000115662039479386,0.000115662039479386,-9.7169316257562e-05,8.55726223927162e-05,-1.7791111514234e-05,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"33cd0c133837d614ac29262c17209759","Microscillaceae Family",0.000316496255110742,0.000309099870641012,0.000196494464492903,0,0.000188390425604575,-0.000684584523345335,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"9b3becce3e5841cf9cd818eda34e6f49","NS9 marine group Family",0.00010545519714211,0.00010545519714211,-3.23723753769194e-05,-0.000197580446026031,0.000439702446356676,0.00086137915662791,4,"clr_1;clr_0.5;rclr_optspace;pa"
